fLength,fWidth,fSize,fAsym,fM3Long,fAlpha,class
20.9402,15.2975,2.5933,22.2469,11.1188,14.19,0
91.6993,42.7846,3.9713,17.2429,51.3861,1.9921,0
17.8663,10.0635,2.4031,18.7946,13.3886,23.3338,0
24.9509,12.2758,2.4928,31.4747,18.5466,23.425,0
37.8835,12.4431,2.5752,-25.5734,-25.4924,6.518,0
34.9294,15.993,2.5658,31.1743,23.9472,1.3937,0
26.8589,11.3542,2.5145,37.5401,6.5357,0.638,0
26.889,9.8236,2.4433,34.4309,19.4041,18.419,0
77.8141,26.5122,3.7987,37.0051,65.7207,2.712,0
20.2467,10.4762,2.3096,8.6645,-18.0061,79.4844,0
19.8657,10.773,2.3324,-8.0461,17.5656,17.929,0
18.4491,7.3587,2.1945,3.9625,-8.2376,42.315,0
39.4796,16.8977,2.932,31.9808,28.3,1.129,0
112.635,31.147,2.9868,-117.267,89.9887,17.724,0
27.1373,13.7348,2.4281,6.3929,20.5919,17.2732,0
73.2648,27.0787,3.5292,28.7515,67.9722,6.2195,0
61.374,22.8597,3.0245,47.2363,46.4616,3.713,0
31.257,10.796,2.4456,-19.0605,-23.4546,1.9639,0
12.6846,11.7208,2.1055,-15.4833,7.3755,4.176,0
12.8557,9.8076,2.4141,11.1126,8.5403,78.748,0
13.4592,10.0133,2.2055,-13.5799,-6.8066,17.4488,0
28.7248,16.5417,2.6107,38.7981,15.164,3.5355,0
12.641,9.2152,2.2516,9.8947,10.0579,31.8219,0
76.4482,26.3884,3.0874,-29.7807,62.0248,14.573,0
97.3151,28.5147,3.3217,-38.872,80.0073,2.984,0
13.109,10.6767,2.1156,-13.585,-2.5324,32.0404,0
20.4623,12.5622,2.3918,17.6169,13.219,65.011,0
84.3787,33.7186,3.6211,-50.4275,-65.0604,0.1081,0
30.15,19.2314,2.7243,-4.2906,-10.2902,6.93,0
36.4567,9.6195,2.4698,30.5904,22.7937,19.724,0
45.4678,23.5905,2.9172,61.7676,-13.4235,1.087,0
29.4682,24.3438,2.9368,26.8358,-14.4813,19.977,0
32.4134,16.0437,2.5821,-24.4907,-23.0998,17.831,0
71.3468,25.1598,3.0253,-120.403,51.7147,8.6575,0
27.8936,23.3166,2.8698,11.4203,17.6953,82.8799,0
23.8686,16.2113,2.3883,25.2185,15.2242,68.464,0
95.6947,21.7506,3.5485,41.2638,83.1004,0.2763,0
86.7133,32.065,3.9639,-85.4238,68.7195,0.6696,0
66.7069,26.946,2.971,21.8764,31.9335,5.3847,0
48.8204,9.7049,2.7189,-48.1352,-38.0575,4.5898,0
67.9187,32.6559,3.5981,-66.878,30.696,0.794,0
19.6321,7.4005,2.0986,1.6898,-7.898,8.5814,0
12.9651,11.2603,2.081,-14.9099,5.9191,56.521,0
45.5298,24.456,3.2177,-3.7433,-28.9219,5.7152,0
38.9699,14.8991,2.8264,17.0108,34.8474,14.53,0
87.8842,35.0948,3.7411,-35.405,29.1815,4.122,0
32.0222,8.6668,2.3454,-36.883,-23.0419,35.625,0
33.1706,15.5717,2.667,31.8744,20.7756,7.608,0
41.9654,13.3986,2.7619,47.5821,-9.4224,7.1441,0
27.8675,6.8238,2.3579,33.6239,17.9717,8.5878,0
25.5991,12.5304,2.6959,7.2105,-19.2635,8.7515,0
28.2338,16.3284,2.5308,-10.6634,21.8452,8.526,0
22.9956,14.8647,2.4871,-15.3437,9.2633,47.9304,0
27.0944,21.3476,3.1594,11.606,22.1001,1.0148,0
17.1072,11.2406,2.2989,1.6386,-6.8364,54.2205,0
24.4446,14.3012,2.5539,1.024,21.6145,20.8407,0
22.7103,17.5142,2.541,-9.0837,9.9208,78.773,0
97.1547,38.0068,3.972,-10.9403,70.3318,1.2669,0
35.7748,15.872,2.6493,13.2986,19.358,2.073,0
17.0875,11.2666,2.2553,0.7686,-5.2321,56.4005,0
17.725,7.4803,2.1833,-0.4145,2.2463,33.97,0
90.8484,33.0185,3.7827,-53.3876,49.7881,2.5821,0
80.5967,31.8121,3.5604,90.83,57.0513,5.9931,0
58.649,11.4742,2.7275,-87.1527,40.9113,5.308,0
40.2965,15.4665,2.6959,-48.9599,-18.9337,0.125,0
50.0449,32.9152,2.9472,-30.7985,-37.444,69.094,0
20.3131,14.9422,2.3838,0.4564,-6.377,37.287,0
18.9434,10.2434,2.3483,-24.816,-7.7716,12.938,0
30.3594,16.9003,2.7033,10.4975,-13.2944,0.2976,0
21.5732,0,2.1222,-1.8113,9.6718,0.0002,0
45.2808,20.8866,3.0927,8.9519,-24.6513,3.4724,0
34.313,17.8379,2.7694,11.8881,-26.385,4.4274,0
88.4638,26.6695,3.444,-45.0756,44.1096,0.533,0
26.3201,13.6678,2.4099,-32.1474,-18.1186,0.3082,0
48.8261,15.6801,2.8132,35.9477,40.7527,8.2676,0
18.7991,12.4262,2.3829,1.1589,-10.3469,35.2698,0
23.4563,11.3381,2.5051,7.9259,6.9172,21.817,0
92.6332,30.1404,3.6898,-20.7682,71.7015,0.123,0
49.0345,13.0214,2.8379,-25.2715,29.7617,5.173,0
19.2295,11.4438,2.3655,-10.422,-18.4222,24.262,0
94.1836,27.4501,3.5029,-19.7617,40.3463,2.957,0
19.2296,7.437,2.1222,1.8458,-7.5664,74.6152,0
43.7014,14.2281,2.86,-48.3086,24.9629,0.4341,0
25.3012,16.2202,2.5682,-17.2506,-27.258,48.5567,0
71.7681,27.3733,3.6294,27.6814,59.2579,5.254,0
31.3318,19.8114,2.6794,18.3913,22.1769,18.65,0
18.6774,17.6112,2.3551,22.6674,-4.1781,8.3828,0
13.1551,9.0786,2.4191,-10.8994,-10.1658,46.9567,0
20.5012,16.254,2.4249,-23.6191,-14.3202,5.932,0
24.8332,7.3512,2.3784,-12.3142,-10.9453,20.643,0
96.5408,37.4145,3.4348,106.233,57.73,9.0346,0
18.2899,16.9979,2.4362,14.9739,13.8627,23.367,0
23.1716,9.5924,2.2742,21.7069,20.1332,30.652,0
34.9922,18.443,2.9883,6.2692,16.2665,8.191,0
70.1479,20.2556,3.4283,-5.4196,49.1044,8.2377,0
29.5611,16.2612,2.5587,7.6545,-8.9151,23.721,0
94.8427,46.5011,4.1613,97.0851,82.8087,3.2764,0
71.6093,20.8942,2.7551,-31.573,-16.0592,6.166,0
48.5152,22.2848,3.3116,33.4214,18.4291,0.6261,0
80.7882,55.0349,3.4713,31.8274,70.9064,22.529,0
27.1259,12.9634,2.5653,-13.1926,-16.2096,21.073,0
19.7062,17.9125,2.3589,12.2868,18.3755,29.7652,0
19.8584,15.5018,2.6405,22.9476,15.8569,20.1575,0
32.392,14.8974,2.8663,34.5464,15.8798,7.136,0
28.6991,19.6079,2.6212,13.4919,23.5966,21.0958,0
41.2937,12.6744,2.6942,-35.2253,-30.0301,5.153,0
27.3361,8.0875,2.2577,14.4049,17.5536,19.4594,0
26.503,11.6146,2.4914,-33.6594,-14.4753,30.148,0
70.217,18.8949,3.1154,-111.158,46.3781,8.293,0
21.843,9.901,2.2014,-2.8651,15.3604,6.251,0
12.591,11.8526,2.1477,14.998,0.9276,29.7285,0
46.3641,13.7186,2.9763,42.3198,31.0888,10.4919,0
23.8241,10.0087,2.2175,24.9824,18.1984,0.572,0
53.0403,13.8821,2.8159,41.2841,47.6989,10.1148,0
61.5098,21.2576,3.0746,19.0333,60.0375,9.437,0
33.2252,13.57,2.5735,-27.9605,-15.7714,15.71,0
24.8368,14.4621,2.4571,4.7521,17.2153,6.437,0
35.3335,12.5989,2.6702,28.1225,-17.0134,5.8315,0
57.6389,19.9578,2.9183,34.1966,59.3038,0.619,0
20.8936,7.1692,2.07,0.2502,-4.9255,53.587,0
87.0611,30.202,3.2249,48.6755,-33.3573,1.5388,0
87.02,21.7407,2.634,-101.12,59.0806,2.8508,0
138.085,50.5402,3.9738,-179.053,75.5048,5.931,0
39.163,18.2024,2.3531,37.3274,33.2677,10.9465,0
41.1027,11.8476,2.5283,31.2249,20.7355,7.067,0
23.6829,0,2.0512,2.6669,-12.8175,77.229,0
18.636,10.1447,2.2923,22.6966,10.6717,11.5884,0
38.2407,14.7608,2.73,-42.045,-20.474,3.9659,0
33.7959,12.4542,2.567,15.7147,22.9081,27.8917,0
46.7637,14.9414,2.7392,-20.3305,-34.7392,2.0311,0
23.4645,16.0261,2.4116,10.901,12.7104,33.041,0
25.9826,13.9899,2.6556,15.9402,8.8205,4.752,0
22.9006,12.6407,2.6232,16.6679,12.9589,11.7582,0
29.4437,17.2949,2.7271,9.5314,20.6289,20.244,0
70.4372,23.8977,2.9292,-63.3836,-72.3311,0.875,0
77.4178,26.4332,3.1074,-163.214,71.5944,1.357,0
79.2821,27.9011,3.1173,-17.0897,-29.9275,5.16,0
85.6145,22.8778,3.2367,87.5353,85.5687,1.57,0
30.694,22.0026,2.617,-6.887,20.2385,37.1267,0
37.5494,11.2492,2.6253,26.6471,30.6792,8.782,0
20.0833,15.4987,2.3627,12.2698,18.2534,20.6196,0
21.0167,8.4981,2.3541,22.0759,13.7412,9.3744,0
12.6472,11.7739,2.0065,-15.5719,7.6167,5.88,0
82.9688,29.1319,3.5263,15.5443,69.876,14.1164,0
36.8698,17.7978,2.7288,38.1599,30.7423,4.412,0
26.8487,11.0832,2.48,-9.7153,-10.7173,11.235,0
51.6785,25.5782,3.0092,26.7409,37.5168,1.8934,0
43.2557,12.0269,2.5205,-63.8415,16.1869,9.697,0
23.7871,13.4529,2.3253,-24.0771,-14.5591,4.575,0
23.1262,16.9944,2.608,-6.5245,-12.303,16.232,0
27.3505,12.6293,2.3212,21.1833,13.7308,15.7217,0
15.5071,11.6106,2.3385,1.4462,2.6585,77.7643,0
20.1958,7.2301,2.1287,3.5491,-11.1057,17.9072,0
63.1196,31.0642,3.3687,46.2564,59.8515,6.423,0
18.5136,16.9251,2.5334,22.2255,8.0834,11.74,0
18.6133,10.0097,2.3054,20.7083,12.7382,9.438,0
20.2001,14.9132,2.5434,16.7214,17.6908,5.736,0
29.2873,8.4266,2.4005,38.0135,9.9818,12.5354,0
39.938,17.9057,2.5152,27.506,23.8404,14.4579,0
19.6147,7.4136,2.0881,1.2375,-7.0857,29.2598,0
52.9024,22.7868,3.1956,17.9581,51.0997,4.4386,0
57.1182,25.9623,3.2369,43.8639,59.8664,19.89,0
26.564,13.2097,2.3909,19.6882,-15.1212,37.7264,0
26.6212,19.2324,2.5257,-18.4033,-12.248,44.407,0
16.0411,7.1442,2.2999,-2.9404,-7.9366,62.18,0
109.32,47.7498,4.3035,-64.9838,78.7445,1.102,0
50.1709,20.6646,2.9859,-10.8439,-50.4617,47.392,0
68.2261,35.264,2.6522,-48.6004,20.9658,54.509,0
56.5206,25.5338,3.3015,37.5944,32.893,2.379,0
27.4278,12.636,2.7555,-13.2997,19.1969,3.597,0
36.7372,16.5615,2.5871,27.5738,37.0206,27.593,0
68.2982,22.7802,2.8918,71.3189,41.3572,6.3982,0
19.6229,18.7334,2.5179,16.3392,11.422,10.1102,0
22.0837,10.5265,2.1732,-22.6056,-18.8925,14.4397,0
82.1714,40.3261,3.6494,62.5564,63.3321,1.7505,0
25.0822,10.9047,2.5775,21.727,-17.8951,6.219,0
35.1926,27.6832,3.2262,23.6958,27.381,10.685,0
36.9465,18.2425,2.8293,-10.664,-19.7029,10.9128,0
57.9074,30.0559,2.9365,-17.9499,-47.5956,10.159,0
23.6678,0.0001,2.1629,0,-0.0001,81.1385,0
27.0994,10.6958,2.4969,8.453,15.2155,1.5977,0
28.2302,18.7591,2.8132,24.8857,20.802,7.4795,0
79.3831,12.9439,2.7427,35.3588,78.7654,9.4384,0
78.8325,27.4832,3.654,-52.4575,71.395,2.762,0
35.5418,19.0787,2.94,16.6808,13.377,27.4184,0
13.3286,10.5157,2.1945,14.3543,4.3614,76.331,0
34.8904,14.3351,2.7243,31.0558,31.9063,10.5513,0
36.0465,17.6856,2.7903,-14.9419,18.6392,1.9542,0
26.8454,13.8541,2.5296,18.5377,-10.6566,17.533,0
23.6729,0,2.2,0,0,47.7751,0
34.2078,12.1986,2.5521,-50.8447,18.6473,6.6964,0
130.346,36.4798,3.5863,-94.0671,88.7359,6.999,0
31.2984,18.5756,2.7987,-0.2935,15.5327,8.988,0
33.4718,23.5392,2.5617,5.0768,21.8971,0.6027,0
47.8357,20.8121,3.3922,19.2355,37.4746,0.468,0
31.0015,15.8117,2.5682,42.3612,16.1316,8.767,0
55.7546,18.3318,3.1534,-76.1022,45.9467,3.628,0
37.1898,16.2488,2.9759,-13.3445,-6.6957,7.0604,0
60.6745,21.4003,3.1984,-1.6209,64.9926,18.082,0
13.0451,10.91,2.1319,14.0221,-5.3863,81.2793,0
35.648,11.8742,2.673,53.2289,-17.7458,5.014,0
50.2888,18.2407,2.8407,39.0495,44.8403,39.0638,0
28.1635,15.807,2.42,-17.9803,-13.7842,17.1252,0
31.3812,16.2673,2.637,29.2412,24.9286,9.9904,0
21.9153,9.8124,2.4914,2.9631,-15.3943,16.1307,0
22.6157,12.6978,2.2788,17.0142,10.1953,34.5976,0
40.9872,16.3956,2.7147,-24.6696,-26.6872,0.0821,0
20.4324,18.8956,2.4401,-6.1788,17.2294,64.5349,0
58.113,24.2392,2.8351,-27.4683,18.2293,3.9914,0
27.8821,17.6439,2.7455,33.2437,19.6353,37.9035,0
25.1526,0,2.1599,24.187,18.1689,61.216,0
70.6168,19.7858,3.1119,-80.291,30.0402,8.372,0
26.2271,20.6569,2.9146,-1.5213,-15.5366,2.1651,0
23.1306,14.9958,2.5971,-9.3686,2.8332,41.0922,0
12.9987,10.7215,2.1351,13.3091,-4.4109,32.861,0
20.5966,17.8906,2.3473,14.4956,20.3017,45.299,0
12.6471,11.7783,2.1569,-15.1635,4.742,31.776,0
30.5895,15.344,2.5916,4.0507,14.2319,56.2862,0
70.3337,18.5827,2.8058,-32.7976,51.479,4.6368,0
16.9818,14.9461,2.3075,-1.5617,-13.1519,51.0269,0
37.0979,8.0876,2.5809,-10.8717,25.3223,1.472,0
81.9649,35.4074,3.3729,7.2615,54.667,3.5171,0
48.3,20.615,3.0086,3.6477,33.1031,13.0282,0
63.9655,26.6584,3.7121,46.6175,55.6288,5.7611,0
29.6299,17.3722,2.7903,-12.0118,13.7674,24.196,0
47.409,19.4267,2.8382,-43.4217,-33.8379,2.939,0
44.4555,15.7917,2.6599,-62.802,30.4447,7.651,0
21.0629,6.9493,2.0881,22.3653,13.108,24.5335,0
92.3308,31.9245,4.0213,55.0845,77.8264,0.6513,0
31.8655,17.9128,2.6599,4.6504,-20.5805,2.8753,0
12.4392,12.0404,2.2,15.0011,-0.7681,18.3994,0
27.9214,20.2999,2.9809,3.9404,-20.228,8.915,0
20.7099,6.2012,2.2822,-17.0072,-18.1344,27.282,0
25.2907,11.508,2.4713,11.5509,14.6478,3.1678,0
39.7082,18.2593,2.854,7.781,36.6955,27.696,0
49.5199,20.1482,2.8573,-11.4545,-11.5408,16.8734,0
43.9432,29.7264,3.1915,22.5951,23.7578,18.3709,0
28.6134,12.329,2.6508,11.4541,15.1813,1.338,0
21.942,9.5767,2.2041,2.0375,-14.4329,21.49,0
13.1739,10.5938,2.2467,-13.6331,-4.4017,16.7394,0
43.911,19.6896,3.0465,10.3476,39.0333,14.874,0
27.1388,21.2758,2.8156,-10.7681,23.5939,30.825,0
23.1475,20.0584,2.5955,3.4453,22.5903,81.7955,0
20.1058,9.2855,2.2553,22.5169,12.3937,79.283,0
99.0964,36.6325,3.853,82.5422,108.833,0.983,0
71.967,35.066,3.6719,-73.1891,52.2989,6.811,0
20.5858,7.2402,2.0273,-1.1138,7.8255,23.962,0
58.0216,25.4482,3.1546,-32.5491,-44.2358,3.131,0
77.1621,30.2821,3.4572,-96.9012,58.3096,11.476,0
36.37,20.8065,2.7408,-7.7626,-28.7584,5.5742,0
49.5441,26.2693,3.528,6.9051,33.604,2.433,0
36.9888,23.6138,3.1908,51.4269,23.8581,5.2373,0
56.6968,23.5737,2.9309,64.9744,29.6956,11.9427,0
30.9688,19.9094,2.8837,30.7659,28.6154,69.0844,0
76.1914,36.9303,3.6457,7.7462,50.6642,4.034,0
80.2379,32.4995,3.7361,37.7003,63.4861,1.932,0
37.5856,18.1024,3.0137,18.0017,25.3594,11.117,0
41.671,17.1878,3.0654,18.3394,36.2814,5.7949,0
22.939,14.5959,2.5453,-27.0839,-9.6642,47.847,0
22.1067,13.7589,2.5289,12.062,-14.7138,1.318,0
100.038,57.3927,4.2401,-65.9405,67.0984,2.931,0
16.3134,11.3875,2.3304,-2.7765,6.1605,9.3001,0
30.5845,8.2482,2.4057,10.4659,20.0241,21.175,0
72.7337,25.2033,3.2394,-48.4876,33.95,3.4835,0
25.8305,7.7487,2.2967,-14.1712,13.8887,17.392,0
23.9569,0,2.0273,0,0,66.733,0
36.384,15.988,2.6946,19.4698,-14.6052,6.303,0
50.5608,24.0338,3.1101,-11.465,-14.1498,21.156,0
95.6926,24.6683,3.328,39.4864,103.942,7.0973,0
81.3975,49.1218,3.4263,-109.98,-59.5665,22.7735,0
114.722,58.9702,4.4451,92.306,93.7667,2.9341,0
28.8214,20.695,3.1002,-12.5463,21.3601,23.4123,0
83.8355,12.7688,2.7392,-73.3769,-30.3659,4.6236,0
15.5675,11.7632,2.3636,-0.5808,1.7487,62.452,0
95.724,20.0338,2.9731,-85.9442,-53.9602,1.197,0
38.149,22.1737,2.6469,26.5912,31.1901,23.0914,0
56.3022,21.8228,3.0312,45.197,42.6022,1.2986,0
21.3568,15.123,2.702,0.4375,18.5603,41.559,0
80.2192,25.8956,3.4586,-46.6524,68.0245,0.146,0
33.3819,21.2983,2.4742,10.2273,-25.0007,44.799,0
51.0346,22.7669,2.6721,20.6441,49.9228,9.203,0
18.633,12.9542,2.4108,-14.6172,-10.393,58.2819,0
24.1542,17.677,2.5629,22.1474,-12.9443,56.148,0
27.4956,11.4934,2.5315,-3.9476,-24.1313,25.1126,0
27.0762,19.3349,2.7536,34.8554,11.9309,10.25,0
40.6296,23.9963,2.8162,19.4029,34.2698,6.1626,0
12.8128,11.5202,2.0774,15.2486,-7.1802,21.21,0
30.7067,22.2933,2.7181,26.6826,14.4977,56.785,0
53.9679,25.405,3.0243,16.7438,50.671,8.986,0
32.0868,17.982,2.7497,5.5964,-19.4625,8.974,0
27.5577,12.2071,2.382,1.1459,-18.2508,10.896,0
18.1081,10.4117,2.2856,-1.0824,6.4007,35.7431,0
93.0607,28.3185,3.5398,-127.342,56.014,3.737,0
18.2452,10.3919,2.382,-0.7341,5.7769,18.0235,0
38.6616,18.6597,2.7189,-40.1157,7.5009,8.262,0
64.5397,30.7499,3.0086,-31.8996,-11.4761,13.377,0
27.6167,8.807,2.2833,8.7664,23.2664,89.7323,0
28.2176,14.1847,2.499,43.0525,-15.4933,89.9535,0
36.9048,16.4389,2.7945,17.372,34.0336,1.8977,0
30.7967,21.2847,2.7135,27.1944,31.5476,18.6544,0
87.9125,24.0949,3.4298,-24.3046,59.5604,2.628,0
20.6647,7.1459,2.2292,-23.4139,-11.2425,68.5155,0
22.2142,10.9289,2.2455,-15.6198,-18.3342,23.936,0
24.7614,10.4777,2.3627,13.2568,-17.4548,19.5461,0
32.0001,11.4658,2.4949,-28.5714,17.6233,15.096,0
26.3542,20.9871,2.7292,33.2157,12.8453,21.6256,0
24.8746,16.3143,2.6518,7.8902,20.5957,48.493,0
45.349,28.7095,3.1064,27.7922,46.697,6.1306,0
31.7502,20.3468,2.6299,20.4544,24.3449,7.038,0
102.786,29.3136,3.742,63.0407,116.765,1.687,0
17.3029,11.088,2.179,0.3834,-4.1781,3.5463,0
33.3237,12.3317,2.5145,-3.1009,-17.7864,42.108,0
19.9364,15.6588,2.6212,-24.037,-15.7704,3.1526,0
48.4816,8.4573,2.3802,-70.2871,26.9926,0.7494,0
48.451,20.6188,3.0013,-77.1456,-32.3139,8.691,0
55.9196,18.2599,2.7694,51.3984,39.3195,2.646,0
25.5932,9.8531,2.3128,13.7432,-16.6016,19.3573,0
92.3723,47.0706,3.0527,41.6349,84.604,17.086,0
50.0446,19.2643,2.9172,37.1921,41.2236,2.5772,0
33.3893,25.4757,3.0212,-15.2355,17.186,38.976,0
18.0519,17.6171,2.1818,-0.4561,-15.8707,56.732,0
20.1941,7.3237,2.0986,-1.1919,7.6258,70.3421,0
38.5054,20.5728,3.0434,-10.5779,28.694,18.3976,0
37.0964,20.6435,2.8142,46.9384,22.3427,7.886,0
71.6766,36.6477,3.63,-31.7936,65.881,9.612,0
23.8022,16.2389,2.3945,-12.8011,-10.7453,15.4009,0
71.9537,29.1003,3.3115,-7.0561,57.3965,5.185,0
81.2009,24.9905,3.0263,-33.1753,-33.2579,5.5932,0
26.9169,7.0266,2.2648,12.6401,11.7952,78.1246,0
18.9053,13.0977,2.4322,18.6186,18.1889,33.344,0
16.854,11.1091,2.3243,4.1559,-8.7134,4.875,0
59.0164,18.02,3.3073,57.701,59.9175,1.3107,0
66.4031,32.2578,3.6349,57.4468,48.7189,9.4551,0
41.0476,23.8253,3.0092,4.0119,23.1823,6.121,0
63.9201,26.6873,3.7525,-66.1234,39.0716,0.035,0
39.0894,22.4388,2.7352,25.7274,9.4193,10.506,0
33.055,15.1941,2.3444,10.2965,22.9021,9.323,0
83.9635,33.6984,3.9898,66.3115,83.0857,3.0278,0
58.3631,28.0417,3.2475,-53.2852,-7.6113,4.366,0
51.8237,31.4988,2.8774,92.3153,-40.3148,7.2099,0
13.0019,10.9301,2.1319,-13.9186,6.0317,66.374,0
49.9223,22.3316,3.293,6.7223,51.4013,6.85,0
26.6994,12.5862,2.4495,-14.0365,-13.5974,9.393,0
37.3466,17.7142,2.7962,-21.0314,-30.3696,15.638,0
52.7558,23.6443,2.9894,-86.6429,34.6284,6.159,0
58.0363,16.0858,2.9031,4.6148,18.862,4.9132,0
51.5731,25.2638,3.3256,8.34,40.4314,3.174,0
27.8762,17.4013,2.7701,-0.2337,-18.5089,11.5874,0
21.0689,13.6215,2.6042,22.6513,12.6911,5.3844,0
49.737,21.5338,2.8876,-5.9763,-34.0836,19.187,0
21.5359,12.5372,2.3865,13.4757,13.6071,15.312,0
32.2947,13.0008,2.4771,10.8002,26.7207,39.8253,0
40.8246,18.1856,2.596,48.2507,-6.9606,9.868,0
26.2968,12.1111,2.5051,3.9917,22.4926,0.085,0
23.4914,10.225,2.3181,32.2449,-16.329,60.5491,0
97.719,31.3451,3.0959,-80.2914,-80.3631,9.5897,0
53.746,26.0975,2.8873,46.4817,67.4394,36.8773,0
33.8385,23.1018,3.071,-26.8627,-18.5278,9.0883,0
68.2422,26.3565,3.7968,16.2602,60.3927,2.555,0
21.1628,12.2039,2.3473,-0.406,8.8387,35.801,0
37.149,15.6313,2.4556,-20.8306,-28.8526,13.729,0
16.3607,11.5709,2.3522,-2.3935,6.7419,35.427,0
32.2758,16.4034,2.6566,8.3265,29.3381,12.3195,0
102.285,28.5416,3.1921,-26.0331,-85.6091,2.661,0
85.8049,32.2278,3.7798,22.7669,77.3155,1.3536,0
32.853,19.9412,2.9865,-8.4624,18.1999,8.724,0
40.3463,19.8422,2.9474,48.6623,19.6038,14.5122,0
29.0213,11.558,2.4048,7.7434,16.317,9.2572,0
77.3543,41.9258,4.0443,67.4301,71.4133,3.7039,0
53.9648,17.9148,3.2015,33.0096,60.642,0.857,0
53.5632,41.9902,2.8442,-55.7825,-45.0453,61.5552,0
57.1095,19.0139,2.6527,-25.0464,44.8621,34.613,0
40.9662,17.7284,2.9248,17.1299,-15.2806,4.324,0
132.954,24.1845,3.1524,-99.193,-69.3832,0.36,0
33.1141,24.2276,2.953,8.5121,22.7668,47.7302,0
51.264,22.1306,3.2543,0.0501,44.5544,10.649,0
21.6816,13.2289,2.4893,18.4128,19.4601,55.7262,0
81.1254,32.3186,3.3511,67.0179,77.5083,10.34,0
89.1989,13.3168,2.7024,-99.2929,59.3745,4.2637,0
47.2156,18.7115,3.07,-1.0962,-22.7595,3.4,0
13.0702,11.1033,2.1688,-14.9342,3.4386,80.3533,0
28.4678,20.0496,2.7435,17.9975,19.0403,10.618,0
24.5661,17.715,2.6758,5.9985,18.4396,11.018,0
38.8754,18.5232,3.1161,-15.0264,9.8154,3.361,0
54.4375,32.7823,3.1174,56.8326,12.2947,2.6399,0
34.6872,15.5802,2.5484,1.2197,23.2029,4.286,0
59.6587,22.476,3.0461,8.2128,48.7752,12.842,0
22.0498,16.529,2.6866,-6.2847,-12.7693,9.097,0
20.8857,11.2823,2.404,25.9991,11.2238,58.7535,0
79.7152,24.3309,3.3438,47.0015,79.5533,7.119,0
22.2342,12.5906,2.2601,-16.6249,-10.6821,16.7407,0
45.4153,25.3628,3.1391,10.3494,15.2556,13.285,0
77.6846,25.5809,3.5455,70.9997,73.0712,3.186,0
27.5407,10.3456,2.3865,-21.8298,17.1192,34.6822,0
56.5563,19.5159,2.8085,-67.1186,16.3218,1.695,0
22.7882,8.6526,2.2923,25.4,11.0382,63.8216,0
133.103,87.8861,4.2992,113.873,108.53,8.6871,0
46.9295,17.1961,2.6857,73.3198,-33.7309,8.4913,0
63.5381,26.3231,3.321,10.5377,61.2763,9.428,0
74.1398,23.3213,2.8516,-66.2239,32.8741,0.7406,0
21.3927,14.2909,2.6599,27.9777,-8.2872,0.9412,0
28.2166,17.0311,2.6026,25.7471,-9.524,14.0812,0
20.7471,7.1701,2.0434,24.2341,9.9352,24.743,0
13.1759,10.8497,2.1287,14.5437,-2.8804,8.886,0
70.1638,27.6647,3.5497,31.4363,58.6011,8.3983,0
27.7483,18.2389,2.5781,-48.0644,23.808,9.141,0
48.1835,14.3086,2.4778,-10.7414,-32.5416,23.914,0
135.909,28.7262,2.8834,-199.511,114.646,67.903,0
29.4732,11.3566,2.641,20.5817,20.7717,19.1106,0
20.4478,12.6043,2.3953,2.741,-12.5683,22.3269,0
66.0896,16.8242,2.9413,14.5258,71.255,8.2426,0
22.6828,10.0152,2.3674,-4.197,16.9618,6.211,0
32.7978,10.4236,2.3608,23.5214,26.8723,5.203,0
71.9578,12.5605,2.723,-58.961,44.3066,9.0544,0
70.3078,25.1742,3.3245,-81.4747,22.3913,3.9509,0
18.0652,16.1578,2.357,5.8033,-16.5923,67.7358,0
31.79,18.2532,2.6937,16.8287,16.197,13.812,0
100.196,29.4089,3.2171,-83.1847,70.4306,0.7341,0
32.8483,10.7905,2.5843,22.4442,30.8181,4.565,0
31.4336,23.2651,2.934,-9.1278,19.8518,79.959,0
36.2836,17.3307,2.6915,0.7674,22.2398,24.191,0
69.4657,22.6279,3.2507,86.1876,57.1376,5.6357,0
31.4889,18.1427,2.7239,-21.9104,-20.9941,22.241,0
92.9014,26.8157,3.5101,-3.3896,33.3066,0.0323,0
33.3506,20.8092,2.9841,26.0592,21.9905,5.18,0
22.2418,16.4332,2.4216,23.666,13.0442,18.5462,0
37.374,24.8696,3.044,-16.9259,19.056,25.394,0
68.7092,19.8659,2.8882,-32.4945,34.6695,1.0624,0
18.6774,13.7599,2.586,5.0871,-15.5042,15.0753,0
41.1297,14.1661,2.723,32.2668,23.5052,6.0359,0
18.9821,10.0948,2.2455,-23.1794,-10.4958,18.537,0
43.7585,20.8924,2.9206,-23.9941,-35.1911,8.3799,0
86.4858,20.4931,2.7668,46.5799,70.5874,11.409,0
33.7945,22.1564,2.8873,15.0711,-9.0742,9.383,0
26.5179,15.3339,2.6069,27.7301,21.6032,5.9374,0
44.5562,18.617,2.6415,-67.4505,22.7598,17.2162,0
32.5149,16.1373,2.6464,10.3219,14.1317,10.4419,0
27.0104,19.1173,2.5224,-37.1599,-6.568,11.766,0
17.0991,10.6199,2.3118,3.4023,-7.5158,31.951,0
40.8706,21.7144,3.0004,32.656,32.3028,5.528,0
47.0589,12.5805,2.7675,59.694,-25.0953,15.2609,0
24.2734,15.0359,2.4456,0.8311,20.8813,17.466,0
